question_id,kb,source_row,budget,question,reference_answer,expected_source,answer,valid_answer,retrieved_doc_count,generation_doc_count,context_estimated_tokens,context_chars,rouge_l_f1,latency_seconds,generation_sources,error
Q054,KB3,74,3000,"Em đang thèm ăn bún đậu mắm tôm cực kỳ, những thực phẩm nào mẹ mang thai nên dùng để cung cấp năng lượng ạ","Gạo, mì, ngô, khoai, sắn và các chế phẩm từ nó.",Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Mẹ mang thai nên ăn đa dạng nhiều loại thực phẩm khác nhau để cung cấp năng lượng, bao gồm: 1. Gạo 2. Mì 3. Ngô 4. Khoai sắn 5. Các chế phẩm của nó Bên cạnh đó, mẹ cũng nên ăn thêm các loại thực phẩm giàu đạm như thịt, cá, trứng, sữa, đậu đỗ, lạc vừng để cung cấp đủ năng lượng cho thai kỳ.",1,5,4,2640,6069,0.2307692307692307,1.330024199998661,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | data_store\pdf\quyet_dinh_hd_an_bo_sung.pdf | data_store\pdf\HƯỚNG DẪN QUỐC GIA DINH DƯỠNG CHO PHỤ NỮ CÓ THAI VÀ BF MẸ CHO CON BÚ.pdf | data_store\pdf\HƯỚNG DẪN QUỐC GIA DINH DƯỠNG CHO PHỤ NỮ CÓ THAI VÀ BF MẸ CHO CON BÚ.pdf,
Q055,KB3,134,1000,"Em đang dùng băng vệ sinh thơm, em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu gì ạ","Đây có thể là dấu hiệu của bế sản dịch hoặc viêm nội mạc tử cung, bạn cần được bác sĩ kiểm tra ngay.",Sổ tay 4Steps - Trang 24,Sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu của Viêm nội mạc tử cung hoặc Bế sản dịch.,1,5,3,972,2231,0.4081632653061225,1.122329300000274,data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | Bo_De_Me_Va_Be.xlsx,
Q055,KB3,134,1500,"Em đang dùng băng vệ sinh thơm, em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu gì ạ","Đây có thể là dấu hiệu của bế sản dịch hoặc viêm nội mạc tử cung, bạn cần được bác sĩ kiểm tra ngay.",Sổ tay 4Steps - Trang 24,"Sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu của nhiễm khuẩn sản dịch. Thông tin này được rút ra từ tài liệu ""31 - Bù nước và điện giải cho bệnh nhân bằng Oresol theo đúng hướng dẫn sử dụng.""",1,5,4,1345,3088,0.2285714285714285,1.2781700000014098,data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | Bo_De_Me_Va_Be.xlsx | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf,
Q055,KB3,134,2200,"Em đang dùng băng vệ sinh thơm, em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu gì ạ","Đây có thể là dấu hiệu của bế sản dịch hoặc viêm nội mạc tử cung, bạn cần được bác sĩ kiểm tra ngay.",Sổ tay 4Steps - Trang 24,Sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu của Viêm nội mạc tử cung hoặc Bế sản dịch.,1,5,5,1727,3965,0.4081632653061225,1.1576857000000018,data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | Bo_De_Me_Va_Be.xlsx | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | Bo_De_Me_Va_Be.xlsx,
Q055,KB3,134,3000,"Em đang dùng băng vệ sinh thơm, em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu gì ạ","Đây có thể là dấu hiệu của bế sản dịch hoặc viêm nội mạc tử cung, bạn cần được bác sĩ kiểm tra ngay.",Sổ tay 4Steps - Trang 24,Sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu của Viêm nội mạc tử cung hoặc Bế sản dịch.,1,5,5,1727,3965,0.4081632653061225,1.0780271999992692,data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | Bo_De_Me_Va_Be.xlsx | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | Bo_De_Me_Va_Be.xlsx,
Q056,KB3,44,1000,"Em định rã đông bằng lò vi sóng cho nhanh, thời gian bảo quản sữa mẹ trong ngăn đá tủ lạnh (-18 đến -20°C) là bao lâu ạ",Tốt nhất trong 6 tháng và có thể lên tới 12 tháng.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,Thời gian bảo quản sữa mẹ trong ngăn đá tủ lạnh là tối đa 6 tháng.,1,5,2,870,1997,0.2142857142857142,61.2880724000006,Bảo quản sữa mẹ đã vắt như thế nào.docx | data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,
Q056,KB3,44,1500,"Em định rã đông bằng lò vi sóng cho nhanh, thời gian bảo quản sữa mẹ trong ngăn đá tủ lạnh (-18 đến -20°C) là bao lâu ạ",Tốt nhất trong 6 tháng và có thể lên tới 12 tháng.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,Thời gian bảo quản sữa mẹ trong ngăn đá tủ lạnh là tối đa 6 tháng.,1,5,2,870,1997,0.2142857142857142,0.9102273999997124,Bảo quản sữa mẹ đã vắt như thế nào.docx | data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,
Q056,KB3,44,2200,"Em định rã đông bằng lò vi sóng cho nhanh, thời gian bảo quản sữa mẹ trong ngăn đá tủ lạnh (-18 đến -20°C) là bao lâu ạ",Tốt nhất trong 6 tháng và có thể lên tới 12 tháng.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,Thời gian bảo quản sữa mẹ trong ngăn đá tủ lạnh là tối đa 6 tháng.,1,5,4,2147,4933,0.2142857142857142,1.076619199999186,Bảo quản sữa mẹ đã vắt như thế nào.docx | data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bảo quản sữa mẹ đã vắt như thế nào.docx | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf,
Q056,KB3,44,3000,"Em định rã đông bằng lò vi sóng cho nhanh, thời gian bảo quản sữa mẹ trong ngăn đá tủ lạnh (-18 đến -20°C) là bao lâu ạ",Tốt nhất trong 6 tháng và có thể lên tới 12 tháng.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,Thời gian bảo quản sữa mẹ trong ngăn đá tủ lạnh là tối đa 6 tháng.,1,5,5,2826,6494,0.2142857142857142,1.1385034999984782,Bảo quản sữa mẹ đã vắt như thế nào.docx | data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bảo quản sữa mẹ đã vắt như thế nào.docx | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf | Bo_De_Me_Va_Be.xlsx,
Q057,KB3,280,1000,"Em đang tính lên Shopee so sánh giá tã, em thấy trên thị trường có nhiều loại tã quá, làm sao để em chọn được loại tã giấy vừa vặn và thoải mái nhất cho bé nhà em ạ","Cách chọn bỉm cho trẻ theo độ tuổi: • Trẻ sơ sinh: Trong khoảng 3 ngày đầu, trẻ sẽ đi phân su màu đen với số lượng không nhiều. Những ngày tiếp theo trẻ đi tè và ị nhiều hơn. Mẹ có thể đóng tã giấy, hoặc dùng miếng lót phân su và mặc cùng với tã quần cho bé. • Trẻ 1 - 2 tháng: Bé sẽ đi vệ sinh rất nhiều, mỗi ngày từ 8 - 10 lần. Do trẻ bú nhiều hơn, phân cũng lỏng chứ không chặt như ban đầu. Ban ngày mẹ có thể dùng tã giấy, ban đêm thay tã quần để phân và nước tiểu không bị tràn, giúp con thoải mái hơn. • Từ 3 tháng tuổi trở lên: Bé đi nặng ít hơn, chỉ khoảng 2 - 3 lần mỗi ngày, nhưng số lượng mỗi lần sẽ nhiều. Mẹ có thể cho bé đóng bỉm hoàn toàn mà không dùng tã giấy, hoặc dùng tã vải để vừa tiết kiệm vừa tránh hăm tã. Cách chọn bỉm cho trẻ theo cân nặng: • Tã Newborn: Trẻ sơ sinh dưới 1 tháng tuổi và nhẹ hơn 5 kg • Size S: Tùy theo mỗi hãng tã, có thể chia trong khoảng 0 - 8 kg • Size M: Khoảng 5 - 12 kg, tùy theo từng hãng • Size L: Khoảng 8 - 14 kg, tùy theo từng hãng • Size XL: Khoảng 11 - 17 kg hoặc trên 13 kg, tùy từng hãng • Size XXL: Trên 14 kg hoặc từ 15 - 25 kg tùy theo từng hãng Ba mẹ cần chú ý chọn bỉm theo cân nặng của trẻ Lưu ý, nên thay đổi kích cỡ tã lớn hơn khi thấy các dấu hiệu sau: • Tã bó sát vòng eo và đùi của bé, để lại vết hằn trên da • Phải dùng tới mép của băng dán mới giữ tã nằm đúng vị trí • Kéo tã lên bị ngắn, lưng tã thấp dưới rốn • Tràn tã thường xuyên • Cân nặng của bé vượt quá mức được chỉ dẫn Cách chọn tã cho bé theo giới tính: • Bé gái: Thấm hút nhiều ở phần giữa và phía sau, hoặc tã quần có đường diềm để lót thêm tã vải bên trong • Bé trai: Bỉm có lớp lót phụ thêm ở phía trước, màng ngăn hai bên đảm bảo không tràn nước tiểu. Hình dạng của tã theo giai đoạn: • Trẻ sơ sinh: Thường dùng loại dán hai bên • Trẻ biết bò: Hai dây dán chặt hơn và chắc chắn hơn • Trẻ tập đi: Dùng bỉm quần để tránh tuột và xê dịch khi vận động. Ưu tiên chọn tã dán hai bên cho trẻ sơ sinh",Tã dùng một lần.docx,"Tã giấy phù hợp và thoải mái nhất cho bé thường được chọn dựa trên độ tuổi và cân nặng của trẻ. Tuy nhiên, tài liệu không cung cấp thông tin cụ thể về loại tã giấy nào vừa vặn và thoải mái nhất cho bé.",1,5,1,774,1778,0.0742268041237113,1.063078699999096,Tã dùng một lần.docx,
Q057,KB3,280,1500,"Em đang tính lên Shopee so sánh giá tã, em thấy trên thị trường có nhiều loại tã quá, làm sao để em chọn được loại tã giấy vừa vặn và thoải mái nhất cho bé nhà em ạ","Cách chọn bỉm cho trẻ theo độ tuổi: • Trẻ sơ sinh: Trong khoảng 3 ngày đầu, trẻ sẽ đi phân su màu đen với số lượng không nhiều. Những ngày tiếp theo trẻ đi tè và ị nhiều hơn. Mẹ có thể đóng tã giấy, hoặc dùng miếng lót phân su và mặc cùng với tã quần cho bé. • Trẻ 1 - 2 tháng: Bé sẽ đi vệ sinh rất nhiều, mỗi ngày từ 8 - 10 lần. Do trẻ bú nhiều hơn, phân cũng lỏng chứ không chặt như ban đầu. Ban ngày mẹ có thể dùng tã giấy, ban đêm thay tã quần để phân và nước tiểu không bị tràn, giúp con thoải mái hơn. • Từ 3 tháng tuổi trở lên: Bé đi nặng ít hơn, chỉ khoảng 2 - 3 lần mỗi ngày, nhưng số lượng mỗi lần sẽ nhiều. Mẹ có thể cho bé đóng bỉm hoàn toàn mà không dùng tã giấy, hoặc dùng tã vải để vừa tiết kiệm vừa tránh hăm tã. Cách chọn bỉm cho trẻ theo cân nặng: • Tã Newborn: Trẻ sơ sinh dưới 1 tháng tuổi và nhẹ hơn 5 kg • Size S: Tùy theo mỗi hãng tã, có thể chia trong khoảng 0 - 8 kg • Size M: Khoảng 5 - 12 kg, tùy theo từng hãng • Size L: Khoảng 8 - 14 kg, tùy theo từng hãng • Size XL: Khoảng 11 - 17 kg hoặc trên 13 kg, tùy từng hãng • Size XXL: Trên 14 kg hoặc từ 15 - 25 kg tùy theo từng hãng Ba mẹ cần chú ý chọn bỉm theo cân nặng của trẻ Lưu ý, nên thay đổi kích cỡ tã lớn hơn khi thấy các dấu hiệu sau: • Tã bó sát vòng eo và đùi của bé, để lại vết hằn trên da • Phải dùng tới mép của băng dán mới giữ tã nằm đúng vị trí • Kéo tã lên bị ngắn, lưng tã thấp dưới rốn • Tràn tã thường xuyên • Cân nặng của bé vượt quá mức được chỉ dẫn Cách chọn tã cho bé theo giới tính: • Bé gái: Thấm hút nhiều ở phần giữa và phía sau, hoặc tã quần có đường diềm để lót thêm tã vải bên trong • Bé trai: Bỉm có lớp lót phụ thêm ở phía trước, màng ngăn hai bên đảm bảo không tràn nước tiểu. Hình dạng của tã theo giai đoạn: • Trẻ sơ sinh: Thường dùng loại dán hai bên • Trẻ biết bò: Hai dây dán chặt hơn và chắc chắn hơn • Trẻ tập đi: Dùng bỉm quần để tránh tuột và xê dịch khi vận động. Ưu tiên chọn tã dán hai bên cho trẻ sơ sinh",Tã dùng một lần.docx,"Tã giấy phù hợp và thoải mái nhất cho bé thường được chọn dựa trên độ tuổi và cân nặng của trẻ. Tuy nhiên, tài liệu không cung cấp thông tin cụ thể về loại tã giấy nào vừa vặn và thoải mái nhất cho bé.",1,5,1,774,1778,0.0742268041237113,1.0234783999985666,Tã dùng một lần.docx,
Q057,KB3,280,2200,"Em đang tính lên Shopee so sánh giá tã, em thấy trên thị trường có nhiều loại tã quá, làm sao để em chọn được loại tã giấy vừa vặn và thoải mái nhất cho bé nhà em ạ","Cách chọn bỉm cho trẻ theo độ tuổi: • Trẻ sơ sinh: Trong khoảng 3 ngày đầu, trẻ sẽ đi phân su màu đen với số lượng không nhiều. Những ngày tiếp theo trẻ đi tè và ị nhiều hơn. Mẹ có thể đóng tã giấy, hoặc dùng miếng lót phân su và mặc cùng với tã quần cho bé. • Trẻ 1 - 2 tháng: Bé sẽ đi vệ sinh rất nhiều, mỗi ngày từ 8 - 10 lần. Do trẻ bú nhiều hơn, phân cũng lỏng chứ không chặt như ban đầu. Ban ngày mẹ có thể dùng tã giấy, ban đêm thay tã quần để phân và nước tiểu không bị tràn, giúp con thoải mái hơn. • Từ 3 tháng tuổi trở lên: Bé đi nặng ít hơn, chỉ khoảng 2 - 3 lần mỗi ngày, nhưng số lượng mỗi lần sẽ nhiều. Mẹ có thể cho bé đóng bỉm hoàn toàn mà không dùng tã giấy, hoặc dùng tã vải để vừa tiết kiệm vừa tránh hăm tã. Cách chọn bỉm cho trẻ theo cân nặng: • Tã Newborn: Trẻ sơ sinh dưới 1 tháng tuổi và nhẹ hơn 5 kg • Size S: Tùy theo mỗi hãng tã, có thể chia trong khoảng 0 - 8 kg • Size M: Khoảng 5 - 12 kg, tùy theo từng hãng • Size L: Khoảng 8 - 14 kg, tùy theo từng hãng • Size XL: Khoảng 11 - 17 kg hoặc trên 13 kg, tùy từng hãng • Size XXL: Trên 14 kg hoặc từ 15 - 25 kg tùy theo từng hãng Ba mẹ cần chú ý chọn bỉm theo cân nặng của trẻ Lưu ý, nên thay đổi kích cỡ tã lớn hơn khi thấy các dấu hiệu sau: • Tã bó sát vòng eo và đùi của bé, để lại vết hằn trên da • Phải dùng tới mép của băng dán mới giữ tã nằm đúng vị trí • Kéo tã lên bị ngắn, lưng tã thấp dưới rốn • Tràn tã thường xuyên • Cân nặng của bé vượt quá mức được chỉ dẫn Cách chọn tã cho bé theo giới tính: • Bé gái: Thấm hút nhiều ở phần giữa và phía sau, hoặc tã quần có đường diềm để lót thêm tã vải bên trong • Bé trai: Bỉm có lớp lót phụ thêm ở phía trước, màng ngăn hai bên đảm bảo không tràn nước tiểu. Hình dạng của tã theo giai đoạn: • Trẻ sơ sinh: Thường dùng loại dán hai bên • Trẻ biết bò: Hai dây dán chặt hơn và chắc chắn hơn • Trẻ tập đi: Dùng bỉm quần để tránh tuột và xê dịch khi vận động. Ưu tiên chọn tã dán hai bên cho trẻ sơ sinh",Tã dùng một lần.docx,Tã giấy phù hợp cho bé là loại tã vừa vặn và thoải mái nhất khi được chọn dựa trên độ tuổi và cân nặng của bé.,1,5,2,1529,3514,0.0643776824034334,1.070634500001688,Tã dùng một lần.docx | Cách thay tã vải cho trẻ sơ sinh.docx,
Q057,KB3,280,3000,"Em đang tính lên Shopee so sánh giá tã, em thấy trên thị trường có nhiều loại tã quá, làm sao để em chọn được loại tã giấy vừa vặn và thoải mái nhất cho bé nhà em ạ","Cách chọn bỉm cho trẻ theo độ tuổi: • Trẻ sơ sinh: Trong khoảng 3 ngày đầu, trẻ sẽ đi phân su màu đen với số lượng không nhiều. Những ngày tiếp theo trẻ đi tè và ị nhiều hơn. Mẹ có thể đóng tã giấy, hoặc dùng miếng lót phân su và mặc cùng với tã quần cho bé. • Trẻ 1 - 2 tháng: Bé sẽ đi vệ sinh rất nhiều, mỗi ngày từ 8 - 10 lần. Do trẻ bú nhiều hơn, phân cũng lỏng chứ không chặt như ban đầu. Ban ngày mẹ có thể dùng tã giấy, ban đêm thay tã quần để phân và nước tiểu không bị tràn, giúp con thoải mái hơn. • Từ 3 tháng tuổi trở lên: Bé đi nặng ít hơn, chỉ khoảng 2 - 3 lần mỗi ngày, nhưng số lượng mỗi lần sẽ nhiều. Mẹ có thể cho bé đóng bỉm hoàn toàn mà không dùng tã giấy, hoặc dùng tã vải để vừa tiết kiệm vừa tránh hăm tã. Cách chọn bỉm cho trẻ theo cân nặng: • Tã Newborn: Trẻ sơ sinh dưới 1 tháng tuổi và nhẹ hơn 5 kg • Size S: Tùy theo mỗi hãng tã, có thể chia trong khoảng 0 - 8 kg • Size M: Khoảng 5 - 12 kg, tùy theo từng hãng • Size L: Khoảng 8 - 14 kg, tùy theo từng hãng • Size XL: Khoảng 11 - 17 kg hoặc trên 13 kg, tùy từng hãng • Size XXL: Trên 14 kg hoặc từ 15 - 25 kg tùy theo từng hãng Ba mẹ cần chú ý chọn bỉm theo cân nặng của trẻ Lưu ý, nên thay đổi kích cỡ tã lớn hơn khi thấy các dấu hiệu sau: • Tã bó sát vòng eo và đùi của bé, để lại vết hằn trên da • Phải dùng tới mép của băng dán mới giữ tã nằm đúng vị trí • Kéo tã lên bị ngắn, lưng tã thấp dưới rốn • Tràn tã thường xuyên • Cân nặng của bé vượt quá mức được chỉ dẫn Cách chọn tã cho bé theo giới tính: • Bé gái: Thấm hút nhiều ở phần giữa và phía sau, hoặc tã quần có đường diềm để lót thêm tã vải bên trong • Bé trai: Bỉm có lớp lót phụ thêm ở phía trước, màng ngăn hai bên đảm bảo không tràn nước tiểu. Hình dạng của tã theo giai đoạn: • Trẻ sơ sinh: Thường dùng loại dán hai bên • Trẻ biết bò: Hai dây dán chặt hơn và chắc chắn hơn • Trẻ tập đi: Dùng bỉm quần để tránh tuột và xê dịch khi vận động. Ưu tiên chọn tã dán hai bên cho trẻ sơ sinh",Tã dùng một lần.docx,"Loại tã giấy phù hợp và thoải mái nhất cho bé không được đề cập cụ thể trong tài liệu. Tuy nhiên, tài liệu cho biết trẻ sơ sinh có thể dùng tã giấy trong khoảng 3 ngày đầu, sau đó chuyển sang dùng miếng lót phân su và tã quần.",1,5,3,2274,5226,0.0857142857142857,61.44880299999932,Tã dùng một lần.docx | Cách thay tã vải cho trẻ sơ sinh.docx | Cách thay tã vải cho trẻ sơ sinh.docx,
